timestamp,btc_owed,balance,mae,bitcoin_owed,bitcoin_price,buy_sell_flag,Win_loss
2023-01-18 13:43:57.595845,,9999.638248667537,0.08404060000000027,0.0,20882.57,sell,win
2023-01-18 13:44:04.872038,,9699.638248667537,0.08449740000000748,0.014374686751617871,20870.02,buy,neutral
2023-01-18 13:44:11.234908,,9999.826269570249,0.08449740000000748,0.0,20883.1,sell,win
2023-01-18 15:34:25.447648,,9699.826269570249,0.10404660000000149,0.0144661903432393,20738.01,buy,neutral
2023-01-18 15:34:27.016016,,10000.101416510577,0.10404660000000149,0.0,20757.03,sell,win
2023-01-18 15:34:33.491045,,9700.101416510577,0.0838289999999979,0.014457831325301205,20750.0,buy,neutral
2023-01-18 15:34:38.049515,,10000.282573137083,0.0838289999999979,0.0,20762.53,sell,win
2023-01-18 15:38:43.344875,,9700.282573137083,0.08984280000002036,0.014489141837107271,20705.16,buy,neutral
2023-01-18 15:39:03.693903,,10000.417901721841,0.08984280000002036,0.0,20714.5,sell,win
2023-01-18 15:39:18.641663,,9700.417901721841,0.08420340000002034,0.014486748970716484,20708.58,buy,neutral
2023-01-18 15:39:20.043715,,10000.569433116074,0.08420340000002034,0.0,20719.04,sell,win
2023-01-18 15:39:39.441850,,9700.569433116074,0.0819234000000215,0.014485951524211818,20709.72,buy,neutral
2023-01-18 15:40:24.254789,,10000.75644675025,0.0819234000000215,0.0,20722.63,sell,win
2023-01-18 18:13:49.243304,,9700.75644675025,0.08075099999999656,0.014459071669762513,20748.22,buy,neutral
2023-01-18 18:14:07.934407,,10000.88296362736,0.08075099999999656,0.0,20756.97,sell,win
2023-01-18 18:18:49.462478,,9700.88296362736,0.08010039999998117,0.014465346334143713,20739.22,buy,neutral
2023-01-18 18:18:56.003418,,10001.008233526614,0.08010039999998117,0.0,20747.88,sell,win
